symbol,entry_time,exit_time,entry_price,exit_price,stop_loss,RR,PnL,confidence,entry_type,regime,ADX
LINKUSDT,2022-11-24 06:30:00,2022-11-24 10:00:00,6.736,6.631,5.833,-0.1162790697674414,-0.17507523668633942,3.5,momentum,TREND,33.7397
XRPUSDT,2022-11-24 18:30:00,2022-11-24 21:00:00,0.3966,0.3978,0.3681,0.04210526315789396,0.018057259911828803,3.0,momentum,TREND,32.7308
AVAXUSDT,2022-11-26 02:45:00,2022-11-26 06:00:00,13.05,12.955,12.405,-0.14728682170542703,-0.2216463330756165,3.0,momentum,TREND,34.2321
AVAXUSDT,2022-11-26 11:30:00,2022-11-26 14:00:00,13.02,12.955,12.755,-0.24528301886792378,-0.3688452505923114,3.0,momentum,TREND,36.7935
FILUSDT,2022-11-26 18:30:00,2022-11-26 21:00:00,4.3,4.32,4.42,-0.16666666666667038,-0.2503182479500577,3.5,momentum,TREND,32.6829
AAVEUSDT,2022-11-27 02:00:00,2022-11-27 05:00:00,58.4848,61.75,57.1,2.3578856152513024,7.076759334955276,4.0,zone,TREND,34.4907
AAVEUSDT,2022-11-27 03:00:00,2022-11-27 05:00:00,62.7,61.75,57.1,-1.0,-2.0589615852650778,4.0,zone,TREND,34.4907
AAVEUSDT,2022-11-27 04:00:00,2022-11-27 05:00:00,62.4,61.75,57.1,-1.0,-1.4087631899182038,4.0,zone,TREND,34.4907
DOGEUSDT,2022-11-27 10:00:00,2022-11-27 13:00:00,0.0907,0.104,0.0861,2.891304347826081,0.20198750821150305,4.0,momentum,TREND,31.1877
DOGEUSDT,2022-11-27 11:00:00,2022-11-28 01:00:00,0.1046,0.09530000000000001,0.0861,-1.0,-0.1412393854411261,4.0,momentum,TREND,31.1877
DOGEUSDT,2022-11-27 12:00:00,2022-11-28 01:00:00,0.1047,0.09530000000000001,0.0861,-1.0,-0.14275808851038557,4.0,momentum,TREND,31.1877
HBARUSDT,2022-11-27 15:30:00,2022-11-27 22:00:00,0.0508,0.05025,0.0488,-0.2749999999999982,-0.008358421537402563,3.5,zone,TREND,34.9234
LINKUSDT,2022-11-28 17:00:00,2022-11-29 00:00:00,6.942,7.16,6.7894000000000005,1.428571428571432,2.1689303247471985,3.0,momentum,TREND,37.1664
LINKUSDT,2022-11-28 20:00:00,2022-12-07 02:00:00,7.242,7.09,6.7894000000000005,-0.5066666666666674,-1.512281694319149,3.0,momentum,TREND,37.1664
LINKUSDT,2022-11-28 23:00:00,2022-12-07 02:00:00,7.193,7.09,6.7894000000000005,-0.41035856573705176,-1.0247698323346832,3.0,momentum,TREND,37.1664
LTCUSDT,2022-11-30 11:30:00,2022-11-30 12:00:00,78.35,77.82,71.35,-0.07571428571428587,-0.11577440226311292,3.5,zone,TREND,31.6822
DOGEUSDT,2022-11-30 23:00:00,2022-12-01 04:00:00,0.1024,0.10384,0.0936,0.16363636363636325,0.022010644899870514,4.0,momentum,TREND,38.9806
APTUSDT,2022-12-03 20:00:00,2022-12-04 08:00:00,5.1005,5.215,4.93,0.671554252199409,1.0265560022774995,3.5,zone,TREND,39.8033
BCHUSDT,2022-12-05 05:00:00,2022-12-05 15:00:00,111.5094,115.1,110.15,2.641312343681044,8.102277596173664,4.0,momentum,TREND,38.4197
XRPUSDT,2022-12-06 21:45:00,2022-12-07 02:00:00,0.3891,0.3889,0.3866,-0.07999999999999112,-0.003148542456304075,3.5,zone,TREND,35.1512
BCHUSDT,2022-12-08 05:00:00,2022-12-08 06:00:00,111.05,108.95,116.8,0.36521739130434683,0.5703126049380831,3.0,momentum,TREND,33.1207
AAVEUSDT,2022-12-08 09:00:00,2022-12-08 13:00:00,63.4942,61.42259999999998,64.0121,4.0,6.257687163325402,3.5,zone,TREND,35.5954
AAVEUSDT,2022-12-08 10:00:00,2022-12-08 13:00:00,61.1,61.42259999999998,64.0121,-0.8064999999999529,-0.9744786053719986,3.5,zone,TREND,35.5954
AAVEUSDT,2022-12-08 11:00:00,2022-12-08 13:00:00,61.15,61.42259999999998,64.0121,-1.0,-0.8234434836466415,3.5,zone,TREND,35.5954
HBARUSDT,2022-12-08 15:30:00,2022-12-10 14:00:00,0.0474,0.0485,0.0485,-1.0,-0.017453926778231786,4.0,zone,RANGE,21.6985
ETHUSDT,2022-12-08 19:30:00,2022-12-09 06:00:00,1281.8,1279.75,1241.25,-0.05055487053020855,-0.08021645531974954,3.0,momentum,TREND,33.1817
BNBUSDT,2022-12-09 19:45:00,2022-12-10 07:00:00,287.9,287.25,290.94999999999993,0.21311475409835637,0.6761361947882392,4.0,momentum,TREND,30.9286
BNBUSDT,2022-12-09 21:00:00,2022-12-10 07:00:00,285.95,287.25,290.94999999999993,-0.6500000000000057,-1.3522723895765376,4.0,momentum,TREND,30.9286
HBARUSDT,2022-12-11 00:30:00,2022-12-11 01:00:00,0.0483,0.0486,0.0478,0.5999999999999889,0.004748554749955275,3.5,zone,TREND,36.0545
DOTUSDT,2022-12-11 19:15:00,2022-12-13 13:00:00,5.325,5.2993500000000004,5.3421,1.499999999999974,0.40600752114264566,3.0,zone,RANGE,20.3439
BTCUSDT,2022-12-14 14:30:00,2022-12-14 19:00:00,17992.5,17788.0,16973.5,-0.20068694798822376,-0.31806982029070047,3.5,momentum,TREND,36.7816
DOTUSDT,2022-12-15 00:30:00,2022-12-15 01:00:00,5.205,5.205,5.2511,0.0,0.0,3.5,momentum,TREND,35.6549
LINKUSDT,2022-12-15 00:30:00,2022-12-15 09:00:00,6.716,6.623,6.7803,1.4463452566096364,1.4724829635747094,3.5,zone,TREND,39.0538
LINKUSDT,2022-12-15 01:00:00,2022-12-23 09:00:00,6.608,6.021,6.7803,5.435185185185156,9.29405913568123,3.5,zone,TREND,39.0538
LINKUSDT,2022-12-15 02:00:00,2022-12-23 09:00:00,6.663,6.021,6.7803,12.113207547169832,10.164882393709293,3.5,zone,TREND,39.0538
APTUSDT,2022-12-16 15:00:00,2022-12-17 06:00:00,4.6294,4.1,4.71,6.568238213399549,8.421046311319506,3.5,zone,TREND,38.5155
DOTUSDT,2022-12-19 04:45:00,2022-12-19 07:00:00,4.63,4.635,5.06,-0.011627906976743946,-0.018985844895010463,3.0,momentum,TREND,31.4497
XRPUSDT,2022-12-19 11:30:00,2022-12-19 20:00:00,0.343,0.3388,0.3546,0.3620689655172446,0.06857288473335187,3.5,zone,TREND,38.4706
UNIUSDT,2022-12-21 01:00:00,2022-12-22 00:00:00,5.2466,5.331,5.425,-0.47309417040359036,-0.7725772551387858,3.0,momentum,TREND,33.0093
APTUSDT,2022-12-25 14:00:00,2022-12-25 19:00:00,3.695,3.574999999999999,3.725,4.0,2.071754901049678,3.0,momentum,TREND,32.6797
APTUSDT,2022-12-25 15:00:00,2022-12-26 01:00:00,3.575,3.604999999999999,3.725,-0.4999999999999889,-0.5179387252623965,3.0,momentum,TREND,32.6797
APTUSDT,2022-12-25 16:00:00,2022-12-26 01:00:00,3.565,3.604999999999999,3.725,-1.0,-0.6905849670165388,3.0,momentum,TREND,32.6797
AXSUSDT,2022-12-27 14:00:00,2022-12-28 07:00:00,6.85,6.3,7.045,2.8205128205128154,9.519282154718802,4.0,momentum,TREND,35.0209
AXSUSDT,2022-12-27 15:00:00,2023-01-04 02:00:00,6.69,6.654999999999999,7.045,0.2692307692307774,0.6057725007548509,4.0,momentum,TREND,35.0209
DOGEUSDT,2022-12-27 17:00:00,2022-12-27 22:00:00,0.0756,0.07359,0.0768,1.6750000000000085,0.03478864932906323,3.5,momentum,TREND,37.5302
AXSUSDT,2022-12-28 03:00:00,2023-01-04 02:00:00,6.465,6.654999999999999,7.045,-0.5352112676056318,-3.2884792898119426,4.0,momentum,TREND,35.0209
SOLUSDT,2022-12-29 07:00:00,2022-12-29 22:00:00,11.0288,8.972800000000005,11.44,5.0,17.785489276054765,4.0,zone,TREND,33.8536
BCHUSDT,2022-12-30 00:00:00,2022-12-30 12:00:00,100.7603,96.25,102.55,2.5201430407330894,4.7063075876336535,3.5,zone,TREND,32.6652
AAVEUSDT,2022-12-30 13:00:00,2022-12-30 23:00:00,54.5,52.85,55.35,1.9411764705882304,3.6707800643228925,3.0,momentum,TREND,35.861
BCHUSDT,2022-12-31 23:00:00,2023-01-01 17:00:00,97.65,96.7,100.15,0.3800000000000011,0.7255574886533048,3.0,momentum,TREND,32.5382
LTCUSDT,2023-01-02 07:30:00,2023-01-02 13:00:00,74.68,75.1,67.659,0.05982053838484368,0.11443606777799058,3.5,zone,TREND,34.5678
UNIUSDT,2023-01-02 13:00:00,2023-01-02 22:00:00,5.1606,5.354999999999998,5.112,4.0,3.7199641003737938,4.0,momentum,TREND,32.6884
UNIUSDT,2023-01-03 15:00:00,2023-01-03 16:00:00,5.228,5.2899,5.1867,1.4987893462469977,1.1960080307278067,3.0,zone,RANGE,22.3092
UNIUSDT,2023-01-04 03:00:00,2023-01-04 08:00:00,5.2978,5.531,5.176,1.9146141215106822,4.488465944912813,5.0,zone,TREND,32.2926
ADAUSDT,2023-01-04 03:00:00,2023-01-04 11:00:00,0.2515,0.2646,0.2465,2.619999999999998,0.2521393819826665,5.0,zone,TREND,37.6785
FILUSDT,2023-01-04 03:30:00,2023-01-04 08:00:00,3.19,3.27,3.03,0.5,1.539782485390331,5.0,zone,TREND,37.8708
ADAUSDT,2023-01-04 08:00:00,2023-01-12 12:00:00,0.2653,0.3233,0.2465,6.5909090909091095,1.116342301907989,5.0,zone,TREND,37.6785
OPUSDT,2023-01-04 08:00:00,2023-01-04 15:00:00,0.9727,1.031,0.9505,2.626126126126122,1.1396888304025348,3.5,zone,TREND,33.8302
OPUSDT,2023-01-04 11:00:00,2023-01-04 15:00:00,1.035,1.0255,0.9505,-1.0,-0.18571258814449257,3.5,zone,TREND,33.8302
BCHUSDT,2023-01-05 01:00:00,2023-01-05 09:00:00,99.35,101.62129999999998,98.5929,3.0,11.765399562063788,4.0,momentum,TREND,34.2605
BCHUSDT,2023-01-05 02:00:00,2023-01-05 09:00:00,102.7,101.62129999999998,98.5929,-0.5875912408759202,-5.587697137145518,4.0,momentum,TREND,34.2605
AAVEUSDT,2023-01-06 19:00:00,2023-01-06 20:00:00,56.8,56.05,56.05,-1.0,-1.9917884391352225,3.0,momentum,TREND,34.0466
OPUSDT,2023-01-06 22:00:00,2023-01-06 23:00:00,1.028,1.0845,1.0067,2.652582159624401,1.1197336657708439,3.5,zone,TREND,37.7691
FILUSDT,2023-01-06 23:45:00,2023-01-07 06:00:00,3.34,3.33,3.27,-0.14285714285714013,-0.19874281652683584,3.0,momentum,TREND,34.8904
LINKUSDT,2023-01-07 02:45:00,2023-01-07 06:00:00,5.76,5.749,5.7120999999999995,-0.22964509394572144,-0.2186170981795265,3.0,momentum,TREND,36.4001
BNBUSDT,2023-01-08 15:30:00,2023-01-09 13:00:00,264.4,276.45,254.1,1.1699029126213623,4.645313292548201,4.0,momentum,TREND,32.2345
DOGEUSDT,2023-01-08 20:00:00,2023-01-09 20:00:00,0.0729,0.07587,0.0694,0.848571428571428,0.058964638561137615,3.5,zone,TREND,38.0872
DOGEUSDT,2023-01-09 13:00:00,2023-01-09 20:00:00,0.07695,0.07587,0.0694,-1.0,-0.021441686749504536,3.5,zone,TREND,38.0872
AVAXUSDT,2023-01-10 10:30:00,2023-01-10 13:00:00,12.46,12.36,11.77,-0.14492753623188584,-0.2911239923067671,3.5,zone,TREND,35.7224
AVAXUSDT,2023-01-10 18:30:00,2023-01-11 12:00:00,12.735,12.435,11.79,-0.3174603174603162,-0.6372380720492464,3.5,zone,TREND,31.6606
AAVEUSDT,2023-01-10 19:00:00,2023-01-11 02:00:00,59.1518,60.85,57.45,0.9978845927841117,4.006107340410403,4.0,zone,TREND,35.2677
LINKUSDT,2023-01-10 19:30:00,2023-01-11 02:00:00,6.228,6.084,5.782,-0.32286995515695116,-1.296193674805111,4.0,zone,TREND,31.1194
ADAUSDT,2023-01-12 16:00:00,2023-01-13 06:00:00,0.3236,0.3266,0.3131,0.2857142857142857,0.060697350492973694,3.5,zone,TREND,39.5774
DOTUSDT,2023-01-12 17:30:00,2023-01-12 18:00:00,5.18,5.14,4.865,-0.1269841269841273,-0.2569200020866615,3.5,zone,TREND,35.2923
NEARUSDT,2023-01-12 17:30:00,2023-01-13 12:00:00,1.8,1.8,1.6039,0.0,0.0,3.5,zone,TREND,37.1781
LTCUSDT,2023-01-13 03:30:00,2023-01-13 04:00:00,85.2,85.47,79.79,0.04990757855822481,0.10091114832420296,3.5,zone,TREND,33.0061
OPUSDT,2023-01-13 04:00:00,2023-01-14 05:00:00,1.3821,1.5715,1.199,1.0344074276351707,3.8305486572779346,4.0,momentum,TREND,38.2139
XRPUSDT,2023-01-13 04:00:00,2023-01-13 10:00:00,0.3775,0.3749,0.3475,-0.0866666666666663,-0.05258408927625453,3.0,momentum,TREND,30.6843
OPUSDT,2023-01-13 15:00:00,2023-01-14 09:00:00,1.537,1.516,1.199,-0.17647058823529335,-0.424717644154363,4.0,momentum,TREND,38.2139
BTCUSDT,2023-01-13 17:00:00,2023-01-14 03:00:00,19177.5,20840.0,17220.4777,0.8495048830051654,1.7181283308350235,3.5,zone,TREND,37.7155
HBARUSDT,2023-01-16 02:45:00,2023-01-16 07:00:00,0.0531,0.0533,0.0464,0.029850746268656515,0.004096250670379014,4.0,momentum,TREND,33.3838
DOTUSDT,2023-01-17 08:30:00,2023-01-17 16:00:00,5.98,5.96,5.77,-0.09523809523809705,-0.39012301265579236,4.0,zone,TREND,35.3675
AAVEUSDT,2023-01-17 15:00:00,2023-01-18 00:00:00,81.4,84.45,74.35,0.4326241134751762,0.886077268106488,3.0,momentum,TREND,36.5761
DOTUSDT,2023-01-17 15:00:00,2023-01-18 15:00:00,6.01,5.82,5.77,-1.0,-3.706168620229932,4.0,zone,TREND,35.3675
BTCUSDT,2023-01-17 19:00:00,2023-01-17 20:00:00,21312.5,21268.5,20642.5,-0.06567164179104477,-0.13437699829955527,3.0,momentum,TREND,36.1719
ADAUSDT,2023-01-21 17:00:00,2023-01-21 20:00:00,0.3409,0.3746,0.3273,2.4779411764705888,0.6845895036944598,3.5,zone,TREND,32.6313
ADAUSDT,2023-01-21 18:00:00,2023-01-24 22:00:00,0.3768,0.3588,0.3273,-1.0,-0.3656561147329461,3.5,zone,TREND,32.6313
ADAUSDT,2023-01-21 19:00:00,2023-01-24 22:00:00,0.3759,0.3588,0.3273,-1.0,-0.3473733089962986,3.5,zone,TREND,32.6313
AXSUSDT,2023-01-22 14:00:00,2023-01-22 15:00:00,8.41,10.821200000000008,8.1086,8.0,16.27876645716759,3.5,zone,TREND,33.1551
AXSUSDT,2023-01-22 15:00:00,2023-01-22 21:00:00,8.5431,10.81170000000001,8.165,6.0,25.394875673181442,4.0,zone,TREND,37.6451
UNIUSDT,2023-01-22 23:00:00,2023-01-23 09:00:00,6.701,6.811,6.073,0.17515923566879055,0.39291965279896074,3.5,momentum,TREND,39.8149
BCHUSDT,2023-01-23 09:00:00,2023-01-23 22:00:00,128.2,133.4,125.2,1.7333333333333472,7.783285869013917,4.0,momentum,TREND,31.4233
BNBUSDT,2023-01-24 02:00:00,2023-01-24 07:00:00,314.75,318.25,298.7143,0.2182630006797331,0.9970668768963806,4.0,momentum,TREND,34.9267
AVAXUSDT,2023-01-25 21:30:00,2023-01-26 13:00:00,17.855,17.825,17.215,-0.046875000000001735,-0.10713352653153183,3.5,zone,TREND,33.2081
SOLUSDT,2023-01-25 23:00:00,2023-01-26 04:00:00,24.555,24.76,23.8796,0.30352383772579494,0.693708354601549,3.5,zone,TREND,34.5584
SOLUSDT,2023-01-26 03:00:00,2023-01-26 16:00:00,24.8,24.035,23.8796,-1.0,-2.588716542781369,3.5,zone,TREND,34.5584
ETHUSDT,2023-01-27 01:15:00,2023-01-27 12:00:00,1582.39,1578.7,1625.76,0.08508185381600332,0.387208286554097,4.0,momentum,TREND,39.2938
LINKUSDT,2023-01-27 19:15:00,2023-01-28 06:00:00,7.398,7.37,6.61,-0.035532994923857364,-0.16184856810885717,4.0,zone,TREND,38.451
ETHUSDT,2023-01-27 19:30:00,2023-01-28 02:00:00,1607.47,1593.72,1521.3,-0.15956829523035845,-0.36340730853037406,3.5,zone,TREND,37.7295
HBARUSDT,2023-01-27 19:30:00,2023-01-28 12:00:00,0.07,0.06785,0.0628,-0.29861111111111244,-0.04896497215893417,4.0,zone,TREND,36.4647
NEARUSDT,2023-01-28 04:30:00,2023-01-28 06:00:00,2.618,2.602,2.347,-0.059040590405904134,-0.26870831338617374,4.0,momentum,TREND,36.0467
LINKUSDT,2023-01-29 10:15:00,2023-01-29 12:00:00,7.394,7.331,7.1551,-0.26370866471326787,-0.5994693718811852,3.0,momentum,TREND,38.9292
NEARUSDT,2023-01-29 14:30:00,2023-01-29 23:00:00,2.574,2.563,2.372,-0.054455445544552866,-0.24725261684629263,4.0,zone,TREND,35.0515
SOLUSDT,2023-01-29 18:00:00,2023-01-29 23:00:00,24.205,26.06,23.3,2.0497237569060833,9.30668287880234,4.0,zone,TREND,31.2853
SOLUSDT,2023-01-29 19:00:00,2023-01-29 23:00:00,26.345,26.06,23.3,-0.13348946135831402,-1.42986771992381,4.0,zone,TREND,31.2853
ATOMUSDT,2023-01-31 18:00:00,2023-01-31 20:00:00,13.8995,13.235,13.235,-1.0,-2.3083763855716413,3.5,zone,TREND,36.5538
FILUSDT,2023-01-31 19:30:00,2023-01-31 21:00:00,5.32,5.2443,5.2443,-1.0,-1.74744092387774,4.0,zone,TREND,30.9593
HBARUSDT,2023-02-01 08:30:00,2023-02-01 17:00:00,0.063,0.0649,0.0701,-0.26760563380281693,-0.04347384868146347,3.5,momentum,TREND,32.7624
LINKUSDT,2023-02-01 09:15:00,2023-02-01 18:00:00,6.837,6.797,7.374,0.07448789571694607,0.17043555299995508,3.5,momentum,TREND,37.4687
DOTUSDT,2023-02-01 09:30:00,2023-02-01 17:00:00,6.14,6.1,6.585,0.08988764044943823,0.20567166732803555,3.5,momentum,TREND,34.8636
AXSUSDT,2023-02-03 07:00:00,2023-02-03 08:00:00,10.5364,10.975,10.975,-1.0,-2.289760465882627,3.5,zone,TREND,30.5796
OPUSDT,2023-02-03 14:00:00,2023-02-03 21:00:00,2.7423,3.0525,2.6459,3.217842323651451,7.06732278034207,3.5,zone,TREND,33.375
OPUSDT,2023-02-03 15:00:00,2023-02-03 21:00:00,3.1665,3.0315000000000003,2.6459,-1.0,-3.075720745796834,3.5,zone,TREND,33.375
OPUSDT,2023-02-03 16:00:00,2023-02-03 21:00:00,3.115,3.0315000000000003,2.6459,-1.0,-1.9023902390669314,3.5,zone,TREND,33.375
HBARUSDT,2023-02-04 17:30:00,2023-02-04 22:00:00,0.0746,0.0739,0.0682,-0.10937500000000092,-0.016021304057714382,3.5,zone,TREND,32.3073
SOLUSDT,2023-02-06 23:00:00,2023-02-07 07:00:00,24.3875,23.295,24.8,2.6484848484848333,6.061527989069715,3.5,zone,TREND,32.1212
SOLUSDT,2023-02-07 00:00:00,2023-02-07 09:00:00,22.685,23.39,24.8,-1.0,-3.911558107363084,3.5,zone,TREND,32.1212
SOLUSDT,2023-02-07 01:00:00,2023-02-07 09:00:00,22.945,23.39,24.8,-1.0,-2.4689976706050625,3.5,zone,TREND,32.1212
DOTUSDT,2023-02-09 09:30:00,2023-02-09 16:00:00,6.856,6.793,6.596,-0.24230769230769145,-1.1083553542703575,4.0,zone,TREND,37.4012
OPUSDT,2023-02-10 21:00:00,2023-02-10 22:00:00,2.6088,2.423,2.715,1.7495291902071584,3.991622053810863,3.5,zone,TREND,36.5907
SOLUSDT,2023-02-10 22:00:00,2023-02-11 03:00:00,23.155,20.445,23.965,3.3456790123456854,7.700076267440951,3.0,momentum,TREND,33.7195
SOLUSDT,2023-02-10 23:00:00,2023-02-11 03:00:00,20.085,20.445,23.965,-0.47058823529411653,-1.0228883602504566,3.0,momentum,TREND,33.7195
SOLUSDT,2023-02-11 00:00:00,2023-02-11 03:00:00,20.355,20.445,23.965,-0.18181818181818116,-0.25572209006261415,3.0,momentum,TREND,33.7195
HBARUSDT,2023-02-12 05:15:00,2023-02-12 14:00:00,0.0936,0.0924,0.0673,-0.04562737642585576,-0.028003273675790162,3.5,momentum,TREND,33.0542
ADAUSDT,2023-02-12 22:00:00,2023-02-12 23:00:00,0.3553,0.3655,0.3655,-1.0,-0.23801354457464008,5.0,zone,TREND,36.8006
ETHUSDT,2023-02-13 09:30:00,2023-02-13 18:00:00,1483.99,1489.69,1534.6541,-0.11250569930187351,-0.5247886971911168,4.0,momentum,TREND,38.1921
HBARUSDT,2023-02-14 06:30:00,2023-02-14 07:00:00,0.0867,0.0864,0.08445,-0.13333333333333086,-0.006988956336215755,3.5,momentum,TREND,33.4
HBARUSDT,2023-02-14 07:30:00,2023-02-14 08:00:00,0.0863,0.0864,0.084,0.04347826086956653,0.002329617167290345,3.0,momentum,TREND,36.0269
HBARUSDT,2023-02-14 10:30:00,2023-02-14 11:00:00,0.0871,0.0864,0.08499999999999999,-0.33333333333332893,-0.016307401707632622,3.5,zone,TREND,37.283
LTCUSDT,2023-02-16 17:45:00,2023-02-16 22:00:00,102.77,100.48,90.74,-0.19035743973399766,-0.44344665564935415,3.5,momentum,TREND,38.9457
FILUSDT,2023-02-17 12:45:00,2023-02-18 09:00:00,6.738,7.442,4.8292,0.3688181056160937,0.8583614583732645,3.5,zone,TREND,33.0322
OPUSDT,2023-02-17 19:00:00,2023-02-17 22:00:00,2.8912,2.822,2.784,-0.6455223880596997,-1.5023436485091526,3.5,zone,TREND,30.6547
AVAXUSDT,2023-02-17 19:30:00,2023-02-18 10:00:00,19.44,19.54,18.315,0.08888888888888699,0.20687378178571375,3.5,zone,TREND,39.195
SOLUSDT,2023-02-18 00:00:00,2023-02-18 06:00:00,23.865,23.415,22.22,-0.27355623100303916,-0.6346007581039825,3.5,momentum,TREND,37.5239
LINKUSDT,2023-02-18 12:30:00,2023-02-18 18:00:00,8.079,8.102,7.163,0.025109170305676505,0.11660555563954496,4.0,momentum,TREND,38.3064
BCHUSDT,2023-02-18 13:00:00,2023-02-18 19:00:00,134.4,135.65,132.85,0.8064516129032199,3.7451153213823245,4.0,momentum,TREND,36.5647
NEARUSDT,2023-02-18 13:00:00,2023-02-19 01:00:00,2.539,2.543,2.4624,0.05221932114882511,0.09287885997028243,4.0,momentum,TREND,37.8508
BCHUSDT,2023-02-18 18:00:00,2023-02-18 19:00:00,136.1,135.65,132.85,-1.0,-1.3482415156976029,4.0,momentum,TREND,36.5647
FILUSDT,2023-02-19 04:30:00,2023-02-19 16:00:00,7.868,8.636,5.352,0.3052464228934813,0.7127514018279767,3.5,zone,TREND,36.1639
ATOMUSDT,2023-02-19 09:00:00,2023-02-19 12:00:00,13.815,14.67,13.665,5.6999999999999895,13.309518755072101,3.5,zone,TREND,39.4756
ATOMUSDT,2023-02-19 10:00:00,2023-02-19 14:00:00,14.73,14.465,13.665,-1.0,-4.125172479642237,3.5,zone,TREND,39.4756
LINKUSDT,2023-02-19 14:15:00,2023-02-19 16:00:00,8.176,8.069,7.1173,-0.10106734674600862,-0.2406337747485134,3.5,zone,TREND,35.79
ADAUSDT,2023-02-19 15:00:00,2023-02-19 16:00:00,0.3986,0.4058,0.3927,1.2203389830508413,0.1714266015653286,3.5,zone,TREND,32.4129
BTCUSDT,2023-02-19 16:45:00,2023-02-19 17:00:00,24776.1,24723.0,23685.2,-0.048675405628379,-0.11604911508583013,3.5,zone,TREND,32.3299
LINKUSDT,2023-02-19 16:45:00,2023-02-19 17:00:00,8.056,8.069,7.1875,0.014968336211861473,0.03568665015255588,3.5,zone,TREND,36.945
BCHUSDT,2023-02-19 18:00:00,2023-02-19 19:00:00,132.229,137.9,129.15,1.8418317635595902,4.390449762001099,3.5,zone,TREND,37.754
BCHUSDT,2023-02-20 13:00:00,2023-02-20 14:00:00,135.9018,145.35,133.2,3.497001998667524,8.412713856435074,3.5,zone,TREND,37.2314
BTCUSDT,2023-02-20 15:15:00,2023-02-20 16:00:00,24914.9,24723.9,24442.2,-0.40406177279458366,-0.9890449312299983,3.5,zone,TREND,30.4242
OPUSDT,2023-02-21 05:00:00,2023-02-21 06:00:00,2.635,2.6105,2.8465,0.11583924349881675,0.28297343894980354,3.0,momentum,TREND,34.8841
UNIUSDT,2023-02-23 02:00:00,2023-02-23 03:00:00,7.3995,7.162,7.162,-1.0,-2.4442263911900173,3.5,zone,TREND,35.1331
ETHUSDT,2023-02-23 03:45:00,2023-02-23 09:00:00,1667.37,1663.45,1646.0442999999998,-0.18381577158076065,-0.8940818464291559,4.0,momentum,TREND,36.5104
BTCUSDT,2023-02-23 03:45:00,2023-02-23 10:00:00,24460.0,24250.5214,24250.5214,-1.0,-4.864010518468135,4.0,momentum,TREND,35.1034
HBARUSDT,2023-02-23 15:30:00,2023-02-24 05:00:00,0.0814,0.08125,0.0866,0.02884615384615336,0.0036048221961143077,3.5,zone,TREND,38.3992
ADAUSDT,2023-02-23 22:00:00,2023-02-24 10:00:00,0.392,0.3831,0.3968,1.8541666666666818,0.21388611696945314,3.0,momentum,TREND,38.1035
ADAUSDT,2023-02-23 23:00:00,2023-02-24 10:00:00,0.3823,0.3831,0.3968,-0.25000000000000433,-0.019225718379277196,3.0,momentum,TREND,38.1035
ADAUSDT,2023-02-24 05:00:00,2023-02-24 10:00:00,0.38,0.3831,0.3968,-1.0,-0.0744996587196968,3.0,momentum,TREND,38.1035
LTCUSDT,2023-02-24 16:30:00,2023-02-25 01:00:00,91.23,91.82,95.52,-0.13752913752913526,-0.6611943304800586,4.0,zone,TREND,37.7177
UNIUSDT,2023-02-24 17:00:00,2023-02-25 01:00:00,6.778,6.605,6.975,0.8781725888324827,2.1109807977819437,3.0,momentum,TREND,31.2325
AAVEUSDT,2023-02-24 17:00:00,2023-02-25 00:00:00,83.7019,81.7,86.15,0.8177362035864479,3.931403565481561,4.0,zone,TREND,31.4476
AXSUSDT,2023-02-24 17:00:00,2023-02-25 07:00:00,10.1332,9.978,10.49,0.43497757847533847,2.0912274587115047,4.0,zone,TREND,32.223
ATOMUSDT,2023-02-24 17:00:00,2023-02-25 07:00:00,13.3125,13.02,13.655,0.8540145985401488,4.105818016798991,4.0,zone,TREND,34.5212
NEARUSDT,2023-02-24 17:30:00,2023-02-24 23:00:00,2.313,2.312,2.482,0.005917159763315584,0.014223867604856307,3.0,momentum,TREND,32.9721
ATOMUSDT,2023-02-25 02:00:00,2023-02-25 11:00:00,12.954,13.122,13.655,-1.0,-2.3582134250332527,4.0,zone,TREND,34.5212
NEARUSDT,2023-02-25 15:15:00,2023-02-25 23:00:00,2.29,2.274,2.566,0.057971014492753714,0.14202926695502874,3.0,momentum,TREND,30.2951
UNIUSDT,2023-02-25 18:00:00,2023-02-26 03:00:00,6.899,6.546,7.043,2.451388888888885,6.005914679207681,3.0,momentum,TREND,34.6817
UNIUSDT,2023-02-25 19:00:00,2023-02-26 03:00:00,6.417,6.546,7.043,-1.0,-2.194796015914431,3.0,momentum,TREND,34.6817
UNIUSDT,2023-02-25 23:00:00,2023-02-26 03:00:00,6.473,6.546,7.043,-1.0,-1.2420163500911143,3.0,momentum,TREND,34.6817
BCHUSDT,2023-02-27 05:00:00,2023-02-27 06:00:00,131.5,133.15,133.15,-1.0,-2.4635605128750275,3.0,momentum,TREND,36.2509
HBARUSDT,2023-02-27 09:30:00,2023-02-27 11:00:00,0.0721,0.07216,0.078,-0.010169491525424486,-0.0014707456261865018,4.0,momentum,TREND,31.3214
BNBUSDT,2023-02-27 16:45:00,2023-02-27 21:00:00,302.5,303.2,304.3286,-0.3828065186481411,-0.9383488732405898,3.0,momentum,TREND,38.6976
